Time - Filtered	Amplitude - Filtered
45:37,7	4,03495
45:37,7	4,03454
45:37,7	4,03303
45:37,7	4,03605
45:37,7	4,03332
45:37,8	4,03314
45:37,8	4,03419
45:37,8	4,03483
45:37,8	4,02739
45:37,8	4,0307
45:37,8	4,0307
45:37,8	4,03012
45:37,8	4,03088
45:37,8	4,04198
45:37,9	4,0439
45:37,9	4,04099
45:37,9	4,03948
45:37,9	4,04105
45:37,9	4,04436
45:37,9	4,04518
45:37,9	4,0425
45:37,9	4,04099
45:38,0	4,04384
45:38,0	4,04402
45:38,0	4,05082
45:38,0	4,0518
45:38,0	4,05128
45:38,0	4,04215
45:38,0	4,04053
45:38,0	4,0389
45:38,0	4,04245
45:38,1	4,04192
45:38,1	4,04698
45:38,1	4,04547
45:38,1	4,04896
45:38,1	4,04837
45:38,1	4,05401
45:38,1	4,05
45:38,1	4,04372
45:38,2	4,03704
45:38,2	4,03803
45:38,2	4,03745
45:38,2	4,04384
45:38,2	4,04163
45:38,2	4,04343
45:38,2	4,04372
45:38,2	4,04285
45:38,2	4,0457
45:38,3	4,04744
45:38,3	4,04646
45:38,3	4,03344
45:38,3	4,03309
45:38,3	4,0321
45:38,3	4,03547
45:38,3	4,03669
45:38,3	4,04099
45:38,3	4,0414
45:38,4	4,04343
45:38,4	4,04942
45:38,4	4,05029
45:38,4	4,05308
45:38,4	4,04814
45:38,4	4,04994
45:38,4	4,05053
45:38,4	4,04989
45:38,5	4,045
45:38,5	4,04297
45:38,5	4,04332
45:38,5	4,05082
45:38,5	4,05122
45:38,5	4,05419
45:38,5	4,04576
45:38,5	4,04372
45:38,6	4,04239
45:38,6	4,04634
45:38,6	4,04029
45:38,6	4,03832
45:38,6	4,04169
45:38,6	4,03663
45:38,6	4,03814
45:38,7	4,03483
45:38,7	4,03582
45:38,7	4,0432
45:38,7	4,04878
45:38,7	4,05082
45:38,7	4,0482
45:38,7	4,05593
45:38,8	4,05605
45:38,8	4,06302
45:38,8	4,06314
45:38,8	4,06331
45:38,8	4,06587
45:38,9	4,06343
45:38,9	4,06174
45:38,9	4,05948
45:38,9	4,05372
45:38,9	4,05361
45:38,9	4,05227
45:38,9	4,0507
45:39,0	4,05901
45:39,0	4,05704
45:39,0	4,06506
45:39,0	4,06267
45:39,0	4,06872
45:39,0	4,06651
45:39,0	4,06546
45:39,0	4,06244
45:39,0	4,05872
45:39,1	4,05959
45:39,1	4,06279
45:39,1	4,05872
45:39,1	4,05576
45:39,1	4,05047
45:39,1	4,06029
45:39,1	4,05855
45:39,1	4,05605
45:39,2	4,05425
45:39,2	4,05994
45:39,2	4,06918
45:39,2	4,05936
45:39,2	4,05291
45:39,2	4,0482
45:39,2	4,04768
45:39,2	4,04442
45:39,3	4,05605
45:39,3	4,05942
45:39,3	4,05965
45:39,3	4,05785
45:39,3	4,05512
45:39,3	4,06634
45:39,3	4,06279
45:39,3	4,05826
45:39,3	4,05396
45:39,4	4,06023
45:39,4	4,0618
45:39,4	4,06616
45:39,4	4,06593
45:39,4	4,06802
45:39,4	4,06453
45:39,4	4,06918
45:39,4	4,06779
45:39,5	4,06715
45:39,5	4,06785
45:39,5	4,0761
45:39,5	4,07622
45:39,5	4,07075
45:39,5	4,07122
45:39,5	4,06639
45:39,5	4,07064
45:39,5	4,07331
45:39,6	4,07285
45:39,6	4,06814
45:39,6	4,06953
45:39,6	4,07035
45:39,6	4,07314
45:39,6	4,07709
45:39,6	4,07843
45:39,6	4,07081
45:39,7	4,06692
45:39,7	4,06616
45:39,7	4,06564
45:39,7	4,06884
45:39,7	4,06895
45:39,7	4,06558
45:39,7	4,06192
45:39,7	4,06407
45:39,7	4,06459
45:39,8	4,06913
45:39,8	4,07291
45:39,8	4,07953
45:39,8	4,0732
45:39,8	4,07709
45:39,8	4,07715
45:39,8	4,07692
45:39,8	4,07546
45:39,9	4,08133
45:39,9	4,08453
45:39,9	4,08633
45:39,9	4,08471
45:39,9	4,08174
45:39,9	4,0829
45:39,9	4,07837
45:39,9	4,08017
45:39,9	4,07849
45:40,0	4,07587
45:40,0	4,07459
45:40,0	4,07424
45:40,0	4,08598
45:40,0	4,0904
45:40,0	4,08325
45:40,0	4,08087
45:40,0	4,08302
45:40,1	4,08261
45:40,1	4,0854
45:40,1	4,08691
45:40,1	4,09191
45:40,1	4,08564
45:40,1	4,0804
45:40,1	4,08174
45:40,1	4,07924
45:40,1	4,08029
45:40,2	4,08372
45:40,2	4,08221
45:40,2	4,08197
45:40,2	4,08982
45:40,2	4,09435
45:40,2	4,08779
45:40,2	4,08918
45:40,2	4,08238
45:40,3	4,08639
45:40,3	4,08075
45:40,3	4,08517
45:40,3	4,08657
45:40,3	4,09005
45:40,3	4,0879
45:40,3	4,0936
45:40,3	4,09139
45:40,3	4,09046
45:40,4	4,08941
45:40,4	4,08918
45:40,4	4,0911
45:40,4	4,09534
45:40,4	4,09499
45:40,4	4,09703
45:40,4	4,09575
45:40,4	4,09598
45:40,5	4,0954
45:40,5	4,0993
45:40,5	4,10331
45:40,5	4,09784
45:40,5	4,09755
45:40,5	4,10778
45:40,5	4,11051
45:40,5	4,10441
45:40,5	4,1022
45:40,6	4,10052
45:40,6	4,09744
45:40,6	4,09528
45:40,6	4,09604
45:40,6	4,09424
45:40,6	4,09313
45:40,6	4,09372
45:40,6	4,10005
45:40,7	4,10534
45:40,7	4,10912
45:40,7	4,11121
45:40,7	4,10842
45:40,7	4,1072
45:40,7	4,11139
45:40,7	4,11412
45:40,7	4,11208
45:40,7	4,11534
45:40,8	4,11011
45:40,8	4,10772
45:40,8	4,11005
45:40,8	4,1133
45:40,8	4,11197
45:40,8	4,11214
45:40,8	4,11516
45:40,8	4,11371
45:40,9	4,11394
45:40,9	4,10953
45:40,9	4,10732
45:40,9	4,10453
45:40,9	4,11214
45:40,9	4,11133
45:40,9	4,10941
45:40,9	4,10267
45:40,9	4,10819
45:41,0	4,1122
45:41,0	4,11296
45:41,0	4,11627
45:41,0	4,11551
45:41,0	4,11825
45:41,0	4,12115
45:41,0	4,12441
45:41,0	4,12173
45:41,1	4,11819
45:41,1	4,11586
45:41,1	4,11923
45:41,1	4,12249
45:41,1	4,12022
45:41,1	4,11761
45:41,1	4,11627
45:41,1	4,11935
45:41,2	4,11505
45:41,2	4,11226
45:41,2	4,11284
45:41,2	4,11423
45:41,2	4,11842
45:41,2	4,12301
45:41,2	4,12557
45:41,2	4,12016
45:41,3	4,12045
45:41,3	4,12522
45:41,3	4,12493
45:41,3	4,12197
45:41,3	4,12452
45:41,3	4,11865
45:41,3	4,11941
45:41,3	4,12336
45:41,4	4,12074
45:41,4	4,11836
45:41,4	4,11935
45:41,4	4,12383
45:41,4	4,12999
45:41,4	4,12493
45:41,4	4,11569
45:41,4	4,1129
45:41,4	4,10982
45:41,5	4,11168
45:41,5	4,11458
45:41,5	4,12231
45:41,5	4,12528
45:41,5	4,12877
45:41,5	4,13417
45:41,5	4,12749
45:41,5	4,12662
45:41,6	4,1301
45:41,6	4,13766
45:41,6	4,13411
45:41,6	4,1322
45:41,6	4,13435
45:41,6	4,13632
45:41,6	4,1326
45:41,6	4,13441
45:41,6	4,12894
45:41,7	4,12313
45:41,7	4,12214
45:41,7	4,12557
45:41,7	4,13016
45:41,7	4,134
45:41,7	4,13813
45:41,7	4,14045
45:41,7	4,14016
45:41,8	4,14144
45:41,8	4,13301
45:41,8	4,13388
45:41,8	4,13336
45:41,8	4,13522
45:41,8	4,13435
45:41,8	4,12888
45:41,9	4,1308
45:41,9	4,12882
45:41,9	4,13249
45:41,9	4,13871
45:41,9	4,13656
45:41,9	4,13225
45:41,9	4,12987
45:41,9	4,13278
45:41,9	4,13545
45:42,0	4,13365
45:42,0	4,14004
45:42,0	4,1465
45:42,0	4,14801
45:42,0	4,14446
45:42,0	4,14202
45:42,0	4,13231
45:42,0	4,13464
45:42,1	4,13882
45:42,1	4,13964
45:42,1	4,13022
45:42,1	4,12731
45:42,1	4,13353
45:42,1	4,13987
45:42,1	4,14307
45:42,1	4,14673
45:42,1	4,14946
45:42,2	4,14446
45:42,2	4,14376
45:42,2	4,13162
45:42,2	4,12865
45:42,2	4,12696
45:42,2	4,1276
45:42,2	4,12743
45:42,2	4,13917
45:42,3	4,1444
45:42,3	4,14504
45:42,3	4,13876
45:42,3	4,14661
45:42,3	4,14731
45:42,3	4,14644
45:42,3	4,14475
45:42,3	4,14795
45:42,4	4,14772
45:42,4	4,14766
45:42,4	4,15365
45:42,4	4,15179
45:42,4	4,15126
45:42,4	4,14987
45:42,4	4,14836
45:42,4	4,14789
45:42,5	4,15411
45:42,5	4,15167
45:42,5	4,15039
45:42,5	4,15742
45:42,5	4,15882
45:42,5	4,14638
45:42,5	4,14725
45:42,5	4,15742
45:42,6	4,15806
45:42,6	4,15522
45:42,6	4,14498
45:42,6	4,14911
45:42,6	4,15173
45:42,6	4,15516
45:42,6	4,15365
45:42,6	4,1569
45:42,6	4,16097
45:42,7	4,1655
45:42,7	4,16475
45:42,7	4,15481
45:42,7	4,15091
45:42,7	4,15434
45:42,7	4,15661
45:42,7	4,15661
45:42,7	4,15591
45:42,8	4,15899
45:42,8	4,15928
45:42,8	4,16237
45:42,8	4,16091
45:42,8	4,16056
45:42,8	4,15632
45:42,8	4,16254
45:42,8	4,15696
45:42,9	4,15196
45:42,9	4,14998
45:42,9	4,15115
45:42,9	4,15208
45:42,9	4,16318
45:42,9	4,16347
45:42,9	4,17091
45:42,9	4,16864
45:42,9	4,16876
45:43,0	4,17045
45:43,0	4,17126
45:43,0	4,17161
45:43,0	4,16969
45:43,0	4,16167
45:43,0	4,16951
45:43,0	4,17045
45:43,0	4,15992
45:43,1	4,15155
45:43,1	4,15783
45:43,1	4,15783
45:43,1	4,16132
45:43,1	4,16568
45:43,1	4,16463
45:43,1	4,16917
45:43,1	4,15905
45:43,1	4,15917
45:43,2	4,15987
45:43,2	4,16138
45:43,2	4,15975
45:43,2	4,16021
45:43,2	4,16231
45:43,2	4,16306
45:43,2	4,16731
45:43,2	4,1694
45:43,3	4,17841
45:43,3	4,18666
45:43,3	4,18852
45:43,3	4,18294
45:43,3	4,17818
45:43,3	4,18184
45:43,3	4,17759
45:43,3	4,16725
45:43,4	4,16603
45:43,4	4,16742
45:43,4	4,1726
45:43,4	4,17219
45:43,4	4,1769
45:43,4	4,17887
45:43,4	4,1794
45:43,4	4,17975
45:43,4	4,17265
45:43,5	4,17068
45:43,5	4,17632
45:43,5	4,18951
45:43,5	4,19015
45:43,5	4,19137
45:43,5	4,18684
45:43,5	4,18788
45:43,5	4,18631
45:43,6	4,17696
45:43,6	4,16824
45:43,6	4,16795
45:43,6	4,16736
45:43,6	4,17236
45:43,6	4,17957
45:43,6	4,18678
45:43,6	4,18376
45:43,7	4,18411
45:43,7	4,18533
45:43,7	4,18916
45:43,7	4,19033
45:43,7	4,18544
45:43,7	4,19498
45:43,7	4,1991
45:43,7	4,19288
45:43,8	4,188
45:43,8	4,18777
45:43,8	4,1955
45:43,8	4,18626
45:43,8	4,18126
45:43,8	4,18009
45:43,8	4,18009
45:43,8	4,18323
45:43,8	4,1869
45:43,9	4,17876
45:43,9	4,17864
45:43,9	4,18474
45:43,9	4,18556
45:43,9	4,1819
45:43,9	4,18765
45:43,9	4,18649
45:43,9	4,19224
45:44,0	4,19131
45:44,0	4,19556
45:44,0	4,18974
45:44,0	4,18992
45:44,0	4,19067
45:44,0	4,1916
45:44,0	4,18905
45:44,0	4,18666
45:44,0	4,18614
45:44,1	4,18922
45:44,1	4,19434
45:44,1	4,19474
45:44,1	4,19561
45:44,1	4,19271
45:44,1	4,19259
45:44,1	4,19707
45:44,1	4,19718
45:44,2	4,193
45:44,2	4,19126
45:44,2	4,18765
45:44,2	4,19009
45:44,2	4,19178
45:44,2	4,19335
45:44,2	4,18573
45:44,2	4,18846
45:44,2	4,18812
45:44,3	4,19184
45:44,3	4,19033
45:44,3	4,19811
45:44,3	4,1937
45:44,3	4,18753
45:44,3	4,18504
45:44,3	4,19149
45:44,3	4,19114
45:44,4	4,18707
45:44,4	4,18405
45:44,4	4,19468
45:44,4	4,1987
45:44,4	4,20038
45:44,4	4,20131
45:44,4	4,20073
45:44,4	4,20416
45:44,5	4,20753
45:44,5	4,2098
45:44,5	4,20492
45:44,5	4,19992
45:44,5	4,19893
45:44,5	4,20032
45:44,5	4,20166
45:44,5	4,19997
45:44,5	4,20021
45:44,6	4,20137
45:44,6	4,20375
45:44,6	4,20683
45:44,6	4,20183
45:44,6	4,19777
45:44,6	4,19515
45:44,6	4,19788
45:44,6	4,19701
45:44,7	4,19713
45:44,7	4,20247
45:44,7	4,20521
45:44,7	4,20265
45:44,7	4,20294
45:44,7	4,20038
45:44,7	4,19713
45:44,7	4,19189
45:44,8	4,19742
45:44,8	4,19346
45:44,8	4,18899
45:44,8	4,19428
45:44,8	4,2034
45:44,8	4,20771
45:44,8	4,20718
45:44,8	4,20503
45:44,8	4,203
45:44,9	4,20544
45:44,9	4,20637
45:44,9	4,20509
45:44,9	4,20619
45:44,9	4,20904
45:44,9	4,21131
45:44,9	4,2109
45:44,9	4,20893
45:45,0	4,2109
45:45,0	4,21201
45:45,0	4,21294
45:45,0	4,20881
45:45,0	4,21334
45:45,0	4,21375
45:45,0	4,21823
45:45,0	4,22317
45:45,1	4,22102
45:45,1	4,2227
45:45,1	4,22398
45:45,1	4,21846
45:45,1	4,20213
45:45,1	4,20253
45:45,1	4,20683
45:45,1	4,21247
45:45,2	4,21474
45:45,2	4,2123
45:45,2	4,20846
45:45,2	4,21642
45:45,2	4,21404
45:45,2	4,20945
45:45,2	4,21084
45:45,2	4,20881
45:45,2	4,20823
45:45,3	4,20933
45:45,3	4,21253
45:45,3	4,20986
45:45,3	4,21009
45:45,3	4,21363
45:45,3	4,21079
45:45,3	4,2152
45:45,3	4,21683
45:45,4	4,21642
45:45,4	4,21422
45:45,4	4,22311
45:45,4	4,22747
45:45,4	4,22038
45:45,4	4,21689
45:45,4	4,21497
45:45,4	4,2184
45:45,4	4,21689
45:45,5	4,21776
45:45,5	4,22398
45:45,5	4,22392
45:45,5	4,22712
45:45,5	4,22921
45:45,5	4,22607
45:45,5	4,21887
45:45,5	4,22102
45:45,6	4,2223
45:45,6	4,22282
45:45,6	4,22218
45:45,6	4,22456
45:45,6	4,23049
45:45,6	4,23322
45:45,6	4,23549
45:45,6	4,22729
45:45,7	4,22811
45:45,7	4,22788
45:45,7	4,23235
45:45,7	4,22735
45:45,7	4,22346
45:45,7	4,22764
45:45,7	4,23125
45:45,7	4,22881
45:45,7	4,22596
45:45,8	4,22177
45:45,8	4,22276
45:45,8	4,22381
45:45,8	4,22009
45:45,8	4,21422
45:45,8	4,21456
45:45,8	4,21666
45:45,8	4,2227
45:45,9	4,22584
45:45,9	4,2259
45:45,9	4,22648
45:45,9	4,23096
45:45,9	4,23165
45:45,9	4,22904
45:45,9	4,22602
45:45,9	4,22671
45:46,0	4,22759
45:46,0	4,22735
45:46,0	4,22427
45:46,0	4,21997
45:46,0	4,22038
45:46,0	4,22206
45:46,0	4,22817
45:46,0	4,23381
45:46,0	4,23898
45:46,1	4,23264
45:46,1	4,23404
45:46,1	4,23078
45:46,1	4,23026
45:46,1	4,23334
45:46,1	4,23444
45:46,1	4,22822
45:46,1	4,22921
45:46,1	4,23247
45:46,2	4,22735
45:46,2	4,22916
45:46,2	4,23258
45:46,2	4,23293
45:46,2	4,232
45:46,2	4,23636
45:46,2	4,23654
45:46,2	4,23886
45:46,3	4,23555
45:46,3	4,23561
45:46,3	4,23718
45:46,3	4,24351
45:46,3	4,24183
45:46,3	4,24642
45:46,3	4,24526
45:46,3	4,24421
45:46,3	4,23619
45:46,4	4,23183
45:46,4	4,23625
45:46,4	4,23677
45:46,4	4,23264
45:46,4	4,23456
45:46,4	4,23508
45:46,4	4,23793
45:46,4	4,23787
45:46,4	4,24125
45:46,5	4,24392
45:46,5	4,2402
45:46,5	4,23723
45:46,5	4,23136
45:46,5	4,23468
45:46,5	4,23392
45:46,5	4,24165
45:46,5	4,23596
45:46,6	4,23782
45:46,6	4,24584
45:46,6	4,24735
45:46,6	4,24537
45:46,6	4,24566
45:46,6	4,24142
45:46,6	4,23689
45:46,6	4,23985
45:46,6	4,23857
45:46,7	4,23991
45:46,7	4,24241
45:46,7	4,24101
45:46,7	4,23764
45:46,7	4,24549
45:46,7	4,24927
45:46,7	4,24659
45:46,7	4,24933
45:46,8	4,2488
45:46,8	4,24171
45:46,8	4,24264
45:46,8	4,2427
45:46,8	4,24351
45:46,8	4,24357
45:46,8	4,24363
45:46,8	4,2434
45:46,8	4,24409
45:46,9	4,25229
45:46,9	4,25345
45:46,9	4,25595
45:46,9	4,25682
45:46,9	4,25659
45:46,9	4,2545
45:46,9	4,25305
45:46,9	4,24822
45:46,9	4,24491
45:47,0	4,24311
45:47,0	4,24241
45:47,0	4,24177
45:47,0	4,23671
45:47,0	4,24282
45:47,0	4,2427
45:47,0	4,23857
45:47,0	4,2413
45:47,1	4,25055
45:47,1	4,25741
45:47,1	4,25851
45:47,1	4,26188
45:47,1	4,26025
45:47,1	4,25543
45:47,1	4,25217
45:47,1	4,25369
45:47,1	4,25502
45:47,2	4,25421
45:47,2	4,25427
45:47,2	4,25421
45:47,2	4,25432
45:47,2	4,25648
45:47,2	4,26171
45:47,2	4,262
45:47,2	4,2606
45:47,2	4,26211
45:47,3	4,25839
45:47,3	4,25775
45:47,3	4,26008
45:47,3	4,26194
45:47,3	4,25107
45:47,3	4,25345
45:47,3	4,25543
45:47,3	4,26304
45:47,4	4,262
45:47,4	4,26188
45:47,4	4,26525
45:47,4	4,26665
45:47,4	4,26682
45:47,4	4,26886
45:47,4	4,27147
45:47,4	4,27327
45:47,4	4,26688
45:47,5	4,26264
45:47,5	4,27072
45:47,5	4,26124
45:47,5	4,25799
45:47,5	4,25851
45:47,5	4,2724
45:47,5	4,27415
45:47,5	4,27397
45:47,6	4,27938
45:47,6	4,28042
45:47,6	4,27397
45:47,6	4,27008
45:47,6	4,27409
45:47,6	4,27513
45:47,6	4,27508
45:47,6	4,27147
45:47,7	4,27072
45:47,7	4,27031
45:47,7	4,27194
45:47,7	4,27461
45:47,7	4,27374
45:47,7	4,2763
45:47,7	4,27391
45:47,7	4,27124
45:47,8	4,27089
45:47,8	4,2713
45:47,8	4,27107
45:47,8	4,26862
45:47,8	4,27287
45:47,8	4,27758
45:47,8	4,27897
45:47,8	4,27886
45:47,8	4,27618
45:47,9	4,26822
45:47,9	4,26816
45:47,9	4,26729
45:47,9	4,27234
45:47,9	4,26909
45:47,9	4,27816
45:47,9	4,2813
45:47,9	4,28595
45:48,0	4,28566
45:48,0	4,28263
45:48,0	4,28449
45:48,0	4,28688
45:48,0	4,28391
45:48,0	4,28513
45:48,0	4,28066
45:48,0	4,27699
45:48,0	4,28089
45:48,1	4,28141
45:48,1	4,28688
45:48,1	4,28502
45:48,1	4,28223
45:48,1	4,28019
45:48,1	4,28473
45:48,1	4,28374
45:48,1	4,28705
45:48,2	4,28467
45:48,2	4,28101
45:48,2	4,28525
45:48,2	4,28519
45:48,2	4,28449
45:48,2	4,28624
45:48,2	4,28938
45:48,2	4,28723
45:48,2	4,28624
45:48,3	4,29089
45:48,3	4,29315
45:48,3	4,29594
45:48,3	4,29629
45:48,3	4,29798
45:48,3	4,29624
45:48,3	4,29257
45:48,3	4,28641
45:48,4	4,28653
45:48,4	4,28333
45:48,4	4,28461
45:48,4	4,28833
45:48,4	4,29565
45:48,4	4,29321
45:48,4	4,2924
45:48,4	4,28967
45:48,4	4,29077
45:48,5	4,27763
45:48,5	4,28321
45:48,5	4,2917
45:48,5	4,29426
45:48,5	4,28955
45:48,5	4,29019
45:48,5	4,28577
45:48,5	4,28816
45:48,5	4,28856
45:48,6	4,29717
45:48,6	4,29827
45:48,6	4,30246
45:48,6	4,2956
45:48,6	4,29612
45:48,6	4,28775
45:48,6	4,28635
45:48,6	4,28025
45:48,7	4,2792
45:48,7	4,28664
45:48,7	4,2906
45:48,7	4,29664
45:48,7	4,30141
45:48,7	4,30187
45:48,7	4,29705
45:48,7	4,3003
45:48,7	4,30321
45:48,8	4,30449
45:48,8	4,30809
45:48,8	4,29914
45:48,8	4,2992
45:48,8	4,29984
45:48,8	4,29594
45:48,8	4,2917
45:48,8	4,29554
45:48,9	4,29775
45:48,9	4,30588
45:48,9	4,30984
45:48,9	4,30897
45:48,9	4,30484
45:48,9	4,30025
45:48,9	4,301
45:48,9	4,30176
45:48,9	4,2999
45:49,0	4,30164
45:49,0	4,3003
45:49,0	4,30466
45:49,0	4,3042
45:49,0	4,30914
45:49,0	4,30437
45:49,0	4,30211
45:49,0	4,30065
45:49,1	4,29827
45:49,1	4,29903
45:49,1	4,30356
45:49,1	4,30844
45:49,1	4,30879
45:49,1	4,30211
45:49,1	4,30176
45:49,1	4,30798
45:49,1	4,29513
45:49,2	4,29147
45:49,2	4,2967
45:49,2	4,30333
45:49,2	4,30798
45:49,2	4,31652
45:49,2	4,31739
45:49,2	4,31908
45:49,2	4,31548
45:49,3	4,31094
45:49,3	4,31303
45:49,3	4,31408
45:49,3	4,3067
45:49,3	4,31059
45:49,3	4,30908
45:49,3	4,30536
45:49,3	4,30722
45:49,3	4,31327
45:49,4	4,30937
45:49,4	4,30676
45:49,4	4,31117
45:49,4	4,31123
45:49,4	4,31617
45:49,4	4,31484
45:49,4	4,31495
45:49,4	4,31333
45:49,4	4,311
45:49,5	4,3099
45:49,5	4,30594
45:49,5	4,30356
45:49,5	4,30525
45:49,5	4,29891
45:49,5	4,29879
45:49,5	4,30769
45:49,5	4,31036
45:49,6	4,31065
45:49,6	4,3167
45:49,6	4,31117
45:49,6	4,31367
45:49,6	4,31524
45:49,6	4,31955
45:49,6	4,32071
45:49,6	4,31728
45:49,6	4,30862
45:49,7	4,30827
45:49,7	4,31286
45:49,7	4,31757
45:49,7	4,3239
45:49,7	4,32809
45:49,7	4,32844
45:49,7	4,33291
45:49,7	4,33675
45:49,8	4,336
45:49,8	4,33228
45:49,8	4,32495
45:49,8	4,31856
45:49,8	4,31623
45:49,8	4,32082
45:49,8	4,31984
45:49,8	4,31745
45:49,8	4,32733
45:49,9	4,32797
45:49,9	4,33076
45:49,9	4,32635
45:49,9	4,32629
45:49,9	4,32379
45:49,9	4,3267
45:49,9	4,32937
45:49,9	4,3235
45:50,0	4,3203
45:50,0	4,3128
45:50,0	4,30931
45:50,0	4,31112
45:50,0	4,31949
45:50,0	4,32768
45:50,0	4,32379
45:50,0	4,326
45:50,0	4,32885
45:50,1	4,32803
45:50,1	4,32635
45:50,1	4,32332
45:50,1	4,3242
45:50,1	4,32611
45:50,1	4,32902
45:50,1	4,32925
45:50,1	4,32158
45:50,2	4,32472
45:50,2	4,32931
45:50,2	4,32966
45:50,2	4,33111
45:50,2	4,331
45:50,2	4,32588
45:50,2	4,32141
45:50,2	4,32617
45:50,3	4,32542
45:50,3	4,32739
45:50,3	4,32856
45:50,3	4,33722
45:50,3	4,34146
45:50,3	4,34291
45:50,3	4,3439
45:50,3	4,34454
45:50,3	4,3382
45:50,4	4,33797
45:50,4	4,3432
45:50,4	4,3457
45:50,4	4,34024
45:50,4	4,33698
45:50,4	4,33617
45:50,4	4,33739
45:50,4	4,336
45:50,5	4,33751
45:50,5	4,33536
45:50,5	4,33658
45:50,5	4,3389
45:50,5	4,34349
45:50,5	4,34285
45:50,5	4,33908
45:50,5	4,33495
45:50,5	4,33983
45:50,6	4,34024
45:50,6	4,33751
45:50,6	4,33879
45:50,6	4,34274
45:50,6	4,34036
45:50,6	4,34332
45:50,6	4,34408
45:50,6	4,3446
45:50,7	4,33838
45:50,7	4,34018
45:50,7	4,34256
45:50,7	4,34373
45:50,7	4,33809
45:50,7	4,34053
45:50,7	4,34036
45:50,7	4,34163
45:50,7	4,34617
45:50,8	4,34983
45:50,8	4,34989
45:50,8	4,34931
45:50,8	4,34867
45:50,8	4,35
45:50,8	4,35053
45:50,8	4,34954
45:50,8	4,34867
45:50,9	4,34826
45:50,9	4,34175
45:50,9	4,34506
45:50,9	4,34512
45:50,9	4,34344
45:50,9	4,33739
45:50,9	4,34245
45:50,9	4,34512
45:50,9	4,34663
45:51,0	4,34623
45:51,0	4,3482
45:51,0	4,34855
45:51,0	4,35198
45:51,0	4,35192
45:51,0	4,35314
45:51,0	4,35262
45:51,0	4,35035
45:51,1	4,35152
45:51,1	4,34884
45:51,1	4,35134
45:51,1	4,34658
45:51,1	4,3453
45:51,1	4,3414
45:51,1	4,34454
45:51,1	4,34756
45:51,1	4,36064
45:51,2	4,35855
45:51,2	4,36186
45:51,2	4,36785
45:51,2	4,36733
45:51,2	4,36384
45:51,2	4,36355
45:51,2	4,35489
45:51,2	4,34884
45:51,3	4,34844
45:51,3	4,35059
45:51,3	4,35111
45:51,3	4,35198
45:51,3	4,3514
45:51,3	4,35419
45:51,3	4,36779
45:51,3	4,36791
45:51,3	4,36535
45:51,4	4,36285
45:51,4	4,36326
45:51,4	4,3639
45:51,4	4,36523
45:51,4	4,36704
45:51,4	4,36779
45:51,4	4,36832
45:51,4	4,37174
45:51,5	4,37453
45:51,5	4,36733
45:51,5	4,35605
45:51,5	4,34681
45:51,5	4,34832
45:51,5	4,35117
45:51,5	4,34378
45:51,5	4,35123
45:51,5	4,35518
45:51,6	4,36169
45:51,6	4,36285
45:51,6	4,36872
45:51,6	4,36669
45:51,6	4,36378
45:51,6	4,36593
45:51,6	4,36971
45:51,6	4,37215
45:51,7	4,35896
45:51,7	4,34937
45:51,7	4,34954
45:51,7	4,35152
45:51,7	4,35297
45:51,7	4,36146
45:51,7	4,36576
45:51,7	4,36099
45:51,7	4,36442
45:51,8	4,37041
45:51,8	4,37483
45:51,8	4,37581
45:51,8	4,37343
45:51,8	4,37355
45:51,8	4,3736
45:51,8	4,36861
45:51,8	4,36576
45:51,9	4,36384
45:51,9	4,35436
45:51,9	4,35221
45:51,9	4,35285
45:51,9	4,35041
45:51,9	4,34559
45:51,9	4,3532
45:51,9	4,36704
45:51,9	4,36814
45:52,0	4,37302
45:52,0	4,37419
45:52,0	4,37331
45:52,0	4,36895
45:52,0	4,36826
45:52,0	4,37302
45:52,0	4,3739
45:52,0	4,37349
45:52,1	4,37023
45:52,1	4,37128
45:52,1	4,37047
45:52,1	4,37372
45:52,1	4,37273
45:52,1	4,37483
45:52,1	4,37355
45:52,1	4,37105
45:52,1	4,36884
45:52,2	4,37047
45:52,2	4,36465
45:52,2	4,35634
45:52,2	4,36041
45:52,2	4,36355
45:52,2	4,36901
45:52,2	4,37093
45:52,2	4,37599
45:52,3	4,37721
45:52,3	4,37994
45:52,3	4,37948
45:52,3	4,37843
45:52,3	4,37192
45:52,3	4,37326
45:52,3	4,3764
45:52,3	4,38052
45:52,3	4,38093
45:52,4	4,37901
45:52,4	4,37552
45:52,4	4,36547
45:52,4	4,3639
45:52,4	4,36849
45:52,4	4,36489
45:52,4	4,36122
45:52,4	4,36744
45:52,5	4,3596
45:52,5	4,36024
45:52,5	4,36744
45:52,5	4,37023
45:52,5	4,36785
45:52,5	4,37843
45:52,5	4,38029
45:52,5	4,38494
45:52,5	4,3818
45:52,6	4,38029
45:52,6	4,3775
45:52,6	4,36913
45:52,6	4,36535
45:52,6	4,36489
45:52,6	4,36029
45:52,6	4,36041
45:52,6	4,3639
45:52,7	4,37494
45:52,7	4,37221
45:52,7	4,38227
45:52,7	4,37866
45:52,7	4,3836
45:52,7	4,37837
45:52,7	4,3818
45:52,7	4,38535
45:52,7	4,38831
45:52,8	4,3875
45:52,8	4,38663
45:52,8	4,3861
45:52,8	4,38965
45:52,8	4,39075
45:52,8	4,38872
45:52,8	4,38314
45:52,8	4,3832
