Time - Filtered	Amplitude - Filtered
30:38,2	6,40805
30:38,2	6,40706
30:38,2	6,41782
30:38,2	6,41532
30:38,2	6,41038
30:38,2	6,41503
30:38,2	6,41491
30:38,2	6,40631
30:38,2	6,40253
30:38,2	6,40637
30:38,2	6,4059
30:38,2	6,40317
30:38,3	6,40863
30:38,3	6,4116
30:38,3	6,40206
30:38,3	6,41171
30:38,3	6,41602
30:38,3	6,40892
30:38,3	6,41404
30:38,3	6,4202
30:38,3	6,41503
30:38,3	6,40951
30:38,3	6,41578
30:38,3	6,41416
30:38,3	6,4066
30:38,3	6,41741
30:38,4	6,41945
30:38,4	6,41398
30:38,4	6,41183
30:38,4	6,41468
30:38,4	6,40637
30:38,4	6,40137
30:38,4	6,40026
30:38,4	6,40398
30:38,4	6,3948
30:38,4	6,40212
30:38,4	6,40433
30:38,4	6,40201
30:38,4	6,3966
30:38,4	6,39945
30:38,4	6,40055
30:38,5	6,39323
30:38,5	6,39335
30:38,5	6,40363
30:38,5	6,40247
30:38,5	6,40491
30:38,5	6,41049
30:38,5	6,40828
30:38,5	6,40113
30:38,5	6,40695
30:38,5	6,41055
30:38,5	6,4077
30:38,5	6,41049
30:38,5	6,41468
30:38,5	6,40921
30:38,6	6,40735
30:38,6	6,41154
30:38,6	6,40573
30:38,6	6,40183
30:38,6	6,40631
30:38,6	6,40666
30:38,6	6,40131
30:38,6	6,40735
30:38,6	6,40026
30:38,6	6,39003
30:38,6	6,39021
30:38,6	6,39625
30:38,6	6,39212
30:38,6	6,39294
30:38,7	6,41096
30:38,7	6,41148
30:38,7	6,4023
30:38,7	6,40718
30:38,7	6,41195
30:38,7	6,4052
30:38,7	6,40491
30:38,7	6,41038
30:38,7	6,40788
30:38,7	6,4034
30:38,7	6,40921
30:38,7	6,4091
30:38,7	6,41154
30:38,7	6,41485
30:38,7	6,42067
30:38,8	6,41474
30:38,8	6,42212
30:38,8	6,422
30:38,8	6,41485
30:38,8	6,40945
30:38,8	6,41747
30:38,8	6,41189
30:38,8	6,40695
30:38,8	6,41323
30:38,8	6,41625
30:38,8	6,40788
30:38,8	6,40759
30:38,8	6,40672
30:38,8	6,40747
30:38,9	6,40172
30:38,9	6,40526
30:38,9	6,39393
30:38,9	6,39131
30:38,9	6,3884
30:38,9	6,39381
30:38,9	6,39015
30:38,9	6,39439
30:38,9	6,40102
30:38,9	6,39986
30:38,9	6,39276
30:38,9	6,39724
30:38,9	6,40491
30:38,9	6,39311
30:39,0	6,39433
30:39,0	6,39544
30:39,0	6,40038
30:39,0	6,39311
30:39,0	6,40433
30:39,0	6,4052
30:39,0	6,40352
30:39,0	6,40683
30:39,0	6,40672
30:39,0	6,40299
30:39,0	6,40317
30:39,0	6,41113
30:39,0	6,40201
30:39,0	6,40433
30:39,0	6,40666
30:39,1	6,40794
30:39,1	6,4052
30:39,1	6,40642
30:39,1	6,41363
30:39,1	6,40485
30:39,1	6,39718
30:39,1	6,39561
30:39,1	6,38968
30:39,1	6,38428
30:39,1	6,39771
30:39,1	6,39736
30:39,1	6,39933
30:39,1	6,40927
30:39,1	6,41543
30:39,2	6,41003
30:39,2	6,40869
30:39,2	6,40799
30:39,2	6,40084
30:39,2	6,39945
30:39,2	6,40329
30:39,2	6,39771
30:39,2	6,39468
30:39,2	6,40404
30:39,2	6,40299
30:39,2	6,39916
30:39,2	6,40288
30:39,2	6,40468
30:39,2	6,3916
30:39,2	6,39625
30:39,3	6,40997
30:39,3	6,40485
30:39,3	6,40863
30:39,3	6,41264
30:39,3	6,41578
30:39,3	6,4091
30:39,3	6,41049
30:39,3	6,40613
30:39,3	6,40532
30:39,3	6,40666
30:39,3	6,41171
30:39,3	6,40578
30:39,3	6,40468
30:39,3	6,40881
30:39,4	6,4066
30:39,4	6,40102
30:39,4	6,40858
30:39,4	6,41102
30:39,4	6,40154
30:39,4	6,40608
30:39,4	6,41607
30:39,4	6,40689
30:39,4	6,40108
30:39,4	6,40567
30:39,4	6,39776
30:39,4	6,38434
30:39,4	6,38916
30:39,4	6,393
30:39,5	6,3898
30:39,5	6,39311
30:39,5	6,39445
30:39,5	6,39625
30:39,5	6,39282
30:39,5	6,3905
30:39,5	6,39811
30:39,5	6,39846
30:39,5	6,4041
30:39,5	6,40398
30:39,5	6,40201
30:39,5	6,39794
30:39,5	6,39939
30:39,5	6,39584
30:39,5	6,39369
30:39,6	6,39858
30:39,6	6,39515
30:39,6	6,39061
30:39,6	6,39834
30:39,6	6,39817
30:39,6	6,39317
30:39,6	6,40259
30:39,6	6,4016
30:39,6	6,39335
30:39,6	6,38939
30:39,6	6,39172
30:39,6	6,38887
30:39,6	6,39003
30:39,6	6,39457
30:39,7	6,39369
30:39,7	6,39114
30:39,7	6,39823
30:39,7	6,39922
30:39,7	6,38835
30:39,7	6,39352
30:39,7	6,39654
30:39,7	6,39829
30:39,7	6,3984
30:39,7	6,40375
30:39,7	6,40474
30:39,7	6,40276
30:39,7	6,40195
30:39,7	6,40119
30:39,8	6,39381
30:39,8	6,39242
30:39,8	6,39625
30:39,8	6,39619
30:39,8	6,38811
30:39,8	6,39957
30:39,8	6,40619
30:39,8	6,40055
30:39,8	6,41119
30:39,8	6,4202
30:39,8	6,412
30:39,8	6,40759
30:39,8	6,417
30:39,8	6,40939
30:39,8	6,40241
30:39,9	6,40038
30:39,9	6,40561
30:39,9	6,39724
30:39,9	6,39701
30:39,9	6,39555
30:39,9	6,39515
30:39,9	6,38852
30:39,9	6,39212
30:39,9	6,39224
30:39,9	6,39712
30:39,9	6,40515
30:39,9	6,40735
30:39,9	6,40015
30:39,9	6,40509
30:40,0	6,40456
30:40,0	6,40212
30:40,0	6,40212
30:40,0	6,4016
30:40,0	6,39922
30:40,0	6,40294
30:40,0	6,40951
30:40,0	6,40363
30:40,0	6,40317
30:40,0	6,40887
30:40,0	6,39927
30:40,0	6,39009
30:40,0	6,38986
30:40,0	6,3941
30:40,0	6,39079
30:40,1	6,3966
30:40,1	6,40578
30:40,1	6,40561
30:40,1	6,39916
30:40,1	6,40468
30:40,1	6,40491
30:40,1	6,39323
30:40,1	6,39015
30:40,1	6,38649
30:40,1	6,38631
30:40,1	6,38102
30:40,1	6,38346
30:40,1	6,39108
30:40,1	6,39666
30:40,2	6,39689
30:40,2	6,40247
30:40,2	6,40672
30:40,2	6,40038
30:40,2	6,40451
30:40,2	6,40555
30:40,2	6,39817
30:40,2	6,39829
30:40,2	6,40143
30:40,2	6,39974
30:40,2	6,39567
30:40,2	6,40573
30:40,2	6,39364
30:40,2	6,39143
30:40,3	6,40073
30:40,3	6,39823
30:40,3	6,39462
30:40,3	6,40387
30:40,3	6,40079
30:40,3	6,39927
30:40,3	6,40526
30:40,3	6,40712
30:40,3	6,40055
30:40,3	6,40247
30:40,3	6,40253
30:40,3	6,3837
30:40,3	6,37567
30:40,3	6,38573
30:40,3	6,38701
30:40,4	6,38654
30:40,4	6,39852
30:40,4	6,40648
30:40,4	6,4002
30:40,4	6,39986
30:40,4	6,40183
30:40,4	6,39288
30:40,4	6,39741
30:40,4	6,40439
30:40,4	6,40427
30:40,4	6,39939
30:40,4	6,39939
30:40,4	6,39957
30:40,4	6,39381
30:40,5	6,398
30:40,5	6,40608
30:40,5	6,40334
30:40,5	6,4052
30:40,5	6,40765
30:40,5	6,40195
30:40,5	6,39544
30:40,5	6,40015
30:40,5	6,39904
30:40,5	6,39526
30:40,5	6,39794
30:40,5	6,39259
30:40,5	6,38311
30:40,5	6,3841
30:40,6	6,3855
30:40,6	6,38085
30:40,6	6,38724
30:40,6	6,39364
30:40,6	6,39811
30:40,6	6,39689
30:40,6	6,3984
30:40,6	6,39829
30:40,6	6,40433
30:40,6	6,3991
30:40,6	6,40096
30:40,6	6,39823
30:40,6	6,39253
30:40,6	6,39125
30:40,6	6,39846
30:40,7	6,39102
30:40,7	6,39271
30:40,7	6,40154
30:40,7	6,3998
30:40,7	6,39544
30:40,7	6,40218
30:40,7	6,40177
30:40,7	6,38678
30:40,7	6,39085
30:40,7	6,39335
30:40,7	6,3862
30:40,7	6,38747
30:40,7	6,39666
30:40,7	6,39323
30:40,8	6,39358
30:40,8	6,39736
30:40,8	6,39579
30:40,8	6,39207
30:40,8	6,3948
30:40,8	6,3948
30:40,8	6,39276
30:40,8	6,39387
30:40,8	6,39253
30:40,8	6,39201
30:40,8	6,38997
30:40,8	6,39695
30:40,8	6,39462
30:40,8	6,39056
30:40,8	6,39643
30:40,9	6,39875
30:40,9	6,39114
30:40,9	6,39724
30:40,9	6,39951
30:40,9	6,39422
30:40,9	6,39189
30:40,9	6,4002
30:40,9	6,39933
30:40,9	6,40009
30:40,9	6,40718
30:40,9	6,40619
30:40,9	6,39788
30:40,9	6,39701
30:40,9	6,39398
30:41,0	6,38527
30:41,0	6,38904
30:41,0	6,39276
30:41,0	6,39276
30:41,0	6,39335
30:41,0	6,40044
30:41,0	6,40108
30:41,0	6,39526
30:41,0	6,39625
30:41,0	6,39864
30:41,0	6,39532
30:41,0	6,38486
30:41,0	6,3859
30:41,0	6,38306
30:41,1	6,37748
30:41,1	6,38341
30:41,1	6,39364
30:41,1	6,38707
30:41,1	6,39701
30:41,1	6,39916
30:41,1	6,39207
30:41,1	6,3909
30:41,1	6,39596
30:41,1	6,38986
30:41,1	6,38724
30:41,1	6,39375
30:41,1	6,39166
30:41,1	6,38707
30:41,1	6,39125
30:41,2	6,3934
30:41,2	6,38753
30:41,2	6,38992
30:41,2	6,39707
30:41,2	6,39567
30:41,2	6,39183
30:41,2	6,39718
30:41,2	6,39933
30:41,2	6,39149
30:41,2	6,39869
30:41,2	6,40061
30:41,2	6,39579
30:41,2	6,39933
30:41,2	6,4073
30:41,3	6,39212
30:41,3	6,39026
30:41,3	6,39474
30:41,3	6,38864
30:41,3	6,38207
30:41,3	6,39515
30:41,3	6,39555
30:41,3	6,39178
30:41,3	6,39794
30:41,3	6,39625
30:41,3	6,39224
30:41,3	6,3966
30:41,3	6,39771
30:41,3	6,39253
30:41,3	6,39364
30:41,4	6,39858
30:41,4	6,38515
30:41,4	6,38399
30:41,4	6,39608
30:41,4	6,39759
30:41,4	6,39608
30:41,4	6,39294
30:41,4	6,39689
30:41,4	6,3891
30:41,4	6,38492
30:41,4	6,38742
30:41,4	6,38527
30:41,4	6,3866
30:41,4	6,39212
30:41,5	6,39253
30:41,5	6,38817
30:41,5	6,39149
30:41,5	6,40131
30:41,5	6,39643
30:41,5	6,39579
30:41,5	6,4027
30:41,5	6,38974
30:41,5	6,38416
30:41,5	6,38596
30:41,5	6,39003
30:41,5	6,38143
30:41,5	6,38951
30:41,5	6,39509
30:41,6	6,38939
30:41,6	6,38259
30:41,6	6,38794
30:41,6	6,3884
30:41,6	6,3841
30:41,6	6,38794
30:41,6	6,39247
30:41,6	6,38951
30:41,6	6,39247
30:41,6	6,39625
30:41,6	6,39178
30:41,6	6,38846
30:41,6	6,39398
30:41,6	6,38718
30:41,6	6,38189
30:41,7	6,38689
30:41,7	6,38922
30:41,7	6,3816
30:41,7	6,38381
30:41,7	6,38777
30:41,7	6,37974
30:41,7	6,37963
30:41,7	6,38788
30:41,7	6,38614
30:41,7	6,38434
30:41,7	6,39311
30:41,7	6,39404
30:41,7	6,38939
30:41,7	6,39335
30:41,8	6,39253
30:41,8	6,38713
30:41,8	6,38782
30:41,8	6,39021
30:41,8	6,38143
30:41,8	6,38044
30:41,8	6,38963
30:41,8	6,3866
30:41,8	6,38614
30:41,8	6,38625
30:41,8	6,38189
30:41,8	6,37759
30:41,8	6,37899
30:41,8	6,38184
30:41,9	6,38096
30:41,9	6,37608
30:41,9	6,38451
30:41,9	6,38881
30:41,9	6,38329
30:41,9	6,3859
30:41,9	6,39067
30:41,9	6,3855
30:41,9	6,38323
30:41,9	6,38945
30:41,9	6,38625
30:41,9	6,38294
30:41,9	6,38585
30:41,9	6,38294
30:41,9	6,37788
30:42,0	6,38509
30:42,0	6,38765
30:42,0	6,38265
30:42,0	6,39288
30:42,0	6,39771
30:42,0	6,39242
30:42,0	6,38992
30:42,0	6,39474
30:42,0	6,39143
30:42,0	6,3859
30:42,0	6,38904
30:42,0	6,39317
30:42,0	6,38922
30:42,0	6,39852
30:42,0	6,39852
30:42,1	6,39323
30:42,1	6,38922
30:42,1	6,39009
30:42,1	6,38341
30:42,1	6,37905
30:42,1	6,39102
30:42,1	6,38806
30:42,1	6,37399
30:42,1	6,38027
30:42,1	6,3787
30:42,1	6,37079
30:42,1	6,3737
30:42,1	6,38358
30:42,1	6,37887
30:42,2	6,38561
30:42,2	6,38242
30:42,2	6,37631
30:42,2	6,37992
30:42,2	6,38457
30:42,2	6,37492
30:42,2	6,37573
30:42,2	6,38259
30:42,2	6,38253
30:42,2	6,38073
30:42,2	6,3848
30:42,2	6,38933
30:42,2	6,38631
30:42,2	6,38399
30:42,3	6,38236
30:42,3	6,38457
30:42,3	6,37503
30:42,3	6,37195
30:42,3	6,37672
30:42,3	6,37091
30:42,3	6,37236
30:42,3	6,38497
30:42,3	6,38794
30:42,3	6,37794
30:42,3	6,37951
30:42,3	6,37498
30:42,3	6,36887
30:42,3	6,37765
30:42,3	6,38003
30:42,4	6,37596
30:42,4	6,38527
30:42,4	6,38306
30:42,4	6,37794
30:42,4	6,3816
30:42,4	6,3837
30:42,4	6,38184
30:42,4	6,38596
30:42,4	6,39178
30:42,4	6,38695
30:42,4	6,38596
30:42,4	6,38585
30:42,4	6,38777
30:42,4	6,37736
30:42,4	6,38428
30:42,5	6,38265
30:42,5	6,37521
30:42,5	6,38602
30:42,5	6,39573
30:42,5	6,3909
30:42,5	6,39428
30:42,5	6,39567
30:42,5	6,39404
30:42,5	6,38027
30:42,5	6,38364
30:42,5	6,38021
30:42,5	6,37387
30:42,5	6,38242
30:42,5	6,38585
30:42,6	6,37422
30:42,6	6,37556
30:42,6	6,37945
30:42,6	6,37806
30:42,6	6,38213
30:42,6	6,38724
30:42,6	6,38329
30:42,6	6,38643
30:42,6	6,38544
30:42,6	6,3766
30:42,6	6,37864
30:42,6	6,38846
30:42,6	6,3798
30:42,6	6,38166
30:42,7	6,39085
30:42,7	6,38811
30:42,7	6,37562
30:42,7	6,37771
30:42,7	6,37922
30:42,7	6,37341
30:42,7	6,36823
30:42,7	6,38201
30:42,7	6,38236
30:42,7	6,37852
30:42,7	6,38108
30:42,7	6,38364
30:42,7	6,37742
30:42,7	6,38265
30:42,7	6,38556
30:42,8	6,38149
30:42,8	6,38114
30:42,8	6,37544
30:42,8	6,37306
30:42,8	6,37108
30:42,8	6,37091
30:42,8	6,37672
30:42,8	6,38213
30:42,8	6,38445
30:42,8	6,3837
30:42,8	6,37841
30:42,8	6,37364
30:42,8	6,37317
30:42,8	6,36509
30:42,8	6,37027
30:42,9	6,37649
30:42,9	6,38474
30:42,9	6,38236
30:42,9	6,3866
30:42,9	6,37998
30:42,9	6,37666
30:42,9	6,37998
30:42,9	6,38713
30:42,9	6,38108
30:42,9	6,38509
30:42,9	6,39032
30:42,9	6,38474
30:42,9	6,3787
30:42,9	6,37567
30:43,0	6,37306
30:43,0	6,36899
30:43,0	6,3737
30:43,0	6,3823
30:43,0	6,39073
30:43,0	6,3916
30:43,0	6,39288
30:43,0	6,38399
30:43,0	6,38102
30:43,0	6,38282
30:43,0	6,38486
30:43,0	6,37969
30:43,0	6,38817
30:43,0	6,38945
30:43,1	6,3812
30:43,1	6,38497
30:43,1	6,38259
30:43,1	6,37736
30:43,1	6,37998
30:43,1	6,383
30:43,1	6,38527
30:43,1	6,38184
30:43,1	6,38393
30:43,1	6,38346
30:43,1	6,38242
30:43,1	6,37974
30:43,1	6,38509
30:43,1	6,37922
30:43,1	6,37783
30:43,2	6,37591
30:43,2	6,36951
30:43,2	6,36376
30:43,2	6,37317
30:43,2	6,37184
30:43,2	6,37259
30:43,2	6,37556
30:43,2	6,38259
30:43,2	6,37335
30:43,2	6,36992
30:43,2	6,37207
30:43,2	6,37038
30:43,2	6,36515
30:43,2	6,36998
30:43,3	6,38108
30:43,3	6,38497
30:43,3	6,39137
30:43,3	6,38573
30:43,3	6,38009
30:43,3	6,38311
30:43,3	6,38056
30:43,3	6,37637
30:43,3	6,37887
30:43,3	6,38358
30:43,3	6,38178
30:43,3	6,38044
30:43,3	6,39009
30:43,3	6,39242
30:43,3	6,38288
30:43,4	6,38399
30:43,4	6,38311
30:43,4	6,37556
30:43,4	6,37521
30:43,4	6,37724
30:43,4	6,36695
30:43,4	6,37213
30:43,4	6,37149
30:43,4	6,37038
30:43,4	6,37445
30:43,4	6,37957
30:43,4	6,38364
30:43,4	6,38323
30:43,4	6,38561
30:43,5	6,37963
30:43,5	6,37329
30:43,5	6,37835
30:43,5	6,37922
30:43,5	6,37498
30:43,5	6,37585
30:43,5	6,3787
30:43,5	6,37707
30:43,5	6,37719
30:43,5	6,37951
30:43,5	6,37655
30:43,5	6,3762
30:43,5	6,37829
30:43,5	6,3773
30:43,6	6,3805
30:43,6	6,37806
30:43,6	6,38393
30:43,6	6,38137
30:43,6	6,37841
30:43,6	6,38439
30:43,6	6,38695
30:43,6	6,38178
30:43,6	6,38259
30:43,6	6,38352
30:43,6	6,37498
30:43,6	6,36847
30:43,6	6,3744
30:43,6	6,36934
30:43,6	6,37015
30:43,7	6,37707
30:43,7	6,3816
30:43,7	6,37579
30:43,7	6,38032
30:43,7	6,38253
30:43,7	6,37631
30:43,7	6,37242
30:43,7	6,38143
30:43,7	6,37684
30:43,7	6,37434
30:43,7	6,3787
30:43,7	6,37945
30:43,7	6,37265
30:43,7	6,37736
30:43,8	6,38521
30:43,8	6,38689
30:43,8	6,3855
30:43,8	6,39061
30:43,8	6,38329
30:43,8	6,37503
30:43,8	6,37753
30:43,8	6,38166
30:43,8	6,37317
30:43,8	6,37643
30:43,8	6,38062
30:43,8	6,37469
30:43,8	6,37457
30:43,8	6,38131
30:43,8	6,3773
30:43,9	6,37672
30:43,9	6,37998
30:43,9	6,37486
30:43,9	6,36899
30:43,9	6,3766
30:43,9	6,37794
30:43,9	6,37213
30:43,9	6,37503
30:43,9	6,36963
30:43,9	6,36376
30:43,9	6,36347
30:43,9	6,36643
30:43,9	6,35934
30:43,9	6,36143
30:44,0	6,36585
30:44,0	6,37579
30:44,0	6,36463
30:44,0	6,36882
30:44,0	6,37317
30:44,0	6,36725
30:44,0	6,36079
30:44,0	6,36585
30:44,0	6,3719
30:44,0	6,36986
30:44,0	6,37765
30:44,0	6,38114
30:44,0	6,37248
30:44,0	6,37184
30:44,1	6,37538
30:44,1	6,37085
30:44,1	6,36585
30:44,1	6,37614
30:44,1	6,37201
30:44,1	6,36957
30:44,1	6,37672
30:44,1	6,37922
30:44,1	6,36736
30:44,1	6,37463
30:44,1	6,37974
30:44,1	6,37044
30:44,1	6,36998
30:44,1	6,38253
30:44,1	6,37951
30:44,2	6,37451
30:44,2	6,38335
30:44,2	6,38544
30:44,2	6,37939
30:44,2	6,38596
30:44,2	6,38521
30:44,2	6,37626
30:44,2	6,37317
30:44,2	6,37916
30:44,2	6,36818
30:44,2	6,35806
30:44,2	6,36637
30:44,2	6,36428
30:44,2	6,35318
30:44,3	6,35725
30:44,3	6,3655
30:44,3	6,36765
30:44,3	6,37073
30:44,3	6,37765
30:44,3	6,37317
30:44,3	6,36789
30:44,3	6,3737
30:44,3	6,37329
30:44,3	6,36748
30:44,3	6,37329
30:44,3	6,37922
30:44,3	6,37399
30:44,3	6,37248
30:44,3	6,36882
30:44,4	6,3669
30:44,4	6,35922
30:44,4	6,36358
30:44,4	6,36684
30:44,4	6,36451
30:44,4	6,36411
30:44,4	6,37469
30:44,4	6,37434
30:44,4	6,37393
30:44,4	6,38933
30:44,4	6,38492
30:44,4	6,37352
30:44,4	6,37759
30:44,4	6,37771
30:44,5	6,36649
30:44,5	6,3687
30:44,5	6,37364
30:44,5	6,37393
30:44,5	6,37172
30:44,5	6,37835
30:44,5	6,3798
30:44,5	6,37463
30:44,5	6,38218
30:44,5	6,38352
30:44,5	6,38009
30:44,5	6,37876
30:44,5	6,38271
30:44,5	6,37242
30:44,6	6,3687
30:44,6	6,37335
30:44,6	6,37131
30:44,6	6,37161
30:44,6	6,38032
30:44,6	6,38585
30:44,6	6,37387
30:44,6	6,37771
30:44,6	6,38131
30:44,6	6,37248
30:44,6	6,36911
30:44,6	6,38195
30:44,6	6,37503
30:44,6	6,36521
30:44,6	6,37352
30:44,7	6,37655
30:44,7	6,36289
30:44,7	6,37114
30:44,7	6,36789
30:44,7	6,36196
30:44,7	6,35783
30:44,7	6,37184
30:44,7	6,36306
30:44,7	6,36835
30:44,7	6,37823
30:44,7	6,37649
30:44,7	6,36568
30:44,7	6,37358
30:44,7	6,37637
30:44,8	6,36562
30:44,8	6,36748
30:44,8	6,37364
30:44,8	6,37306
30:44,8	6,36463
30:44,8	6,36887
30:44,8	6,37294
30:44,8	6,36161
30:44,8	6,35783
30:44,8	6,36789
30:44,8	6,36626
30:44,8	6,35853
30:44,8	6,35963
30:44,8	6,36196
30:44,9	6,35591
30:44,9	6,35893
30:44,9	6,36416
30:44,9	6,37056
30:44,9	6,36934
30:44,9	6,37161
30:44,9	6,36213
30:44,9	6,36364
30:44,9	6,36783
30:44,9	6,36661
30:44,9	6,36085
30:44,9	6,36911
30:44,9	6,37143
30:44,9	6,36486
30:44,9	6,36911
30:45,0	6,37864
30:45,0	6,37585
30:45,0	6,37079
30:45,0	6,37788
30:45,0	6,37062
30:45,0	6,36905
30:45,0	6,3648
30:45,0	6,36451
30:45,0	6,35754
30:45,0	6,36015
30:45,0	6,36079
30:45,0	6,35556
30:45,0	6,36422
30:45,0	6,36777
30:45,1	6,36207
30:45,1	6,36591
30:45,1	6,3698
30:45,1	6,36515
30:45,1	6,36167
30:45,1	6,36759
30:45,1	6,36515
30:45,1	6,36213
30:45,1	6,3623
30:45,1	6,37073
30:45,1	6,3687
30:45,1	6,37474
30:45,1	6,37905
30:45,1	6,37753
30:45,1	6,37719
30:45,2	6,37957
30:45,2	6,37823
30:45,2	6,36876
30:45,2	6,37178
30:45,2	6,36486
30:45,2	6,36457
30:45,2	6,36172
30:45,2	6,36707
30:45,2	6,3687
30:45,2	6,36719
30:45,2	6,36928
30:45,2	6,36382
30:45,2	6,35138
30:45,2	6,35399
30:45,3	6,36382
30:45,3	6,36207
30:45,3	6,36905
30:45,3	6,38009
30:45,3	6,37184
30:45,3	6,36934
30:45,3	6,37538
30:45,3	6,37283
30:45,3	6,36602
30:45,3	6,37416
30:45,3	6,37102
30:45,3	6,36556
30:45,3	6,36405
30:45,3	6,36945
30:45,3	6,36254
30:45,4	6,35603
30:45,4	6,36446
30:45,4	6,36399
30:45,4	6,35771
30:45,4	6,36701
30:45,4	6,37387
30:45,4	6,37131
30:45,4	6,37091
30:45,4	6,37463
30:45,4	6,36957
30:45,4	6,36405
30:45,4	6,35672
30:45,4	6,3551
30:45,4	6,34981
30:45,5	6,35143
30:45,5	6,3487
30:45,5	6,35545
30:45,5	6,36399
30:45,5	6,37015
30:45,5	6,36812
30:45,5	6,37056
30:45,5	6,38143
30:45,5	6,37498
30:45,5	6,36289
30:45,5	6,36509
30:45,5	6,36277
30:45,5	6,35824
30:45,5	6,36289
30:45,6	6,36765
30:45,6	6,36591
30:45,6	6,37277
30:45,6	6,3723
30:45,6	6,36637
30:45,6	6,36643
30:45,6	6,36201
30:45,6	6,36044
30:45,6	6,35748
30:45,6	6,36196
30:45,6	6,36725
30:45,6	6,36695
30:45,6	6,36742
30:45,6	6,37288
30:45,6	6,37004
30:45,7	6,36812
30:45,7	6,37242
30:45,7	6,37224
30:45,7	6,3637
30:45,7	6,36789
30:45,7	6,36649
30:45,7	6,36347
30:45,7	6,37004
30:45,7	6,37184
30:45,7	6,3612
30:45,7	6,36201
30:45,7	6,36748
30:45,7	6,35957
30:45,7	6,36265
30:45,8	6,37242
30:45,8	6,37097
30:45,8	6,35905
30:45,8	6,36347
30:45,8	6,35841
30:45,8	6,353
30:45,8	6,35533
30:45,8	6,36358
30:45,8	6,35719
30:45,8	6,36521
30:45,8	6,36969
30:45,8	6,36847
30:45,8	6,36864
30:45,8	6,37719
30:45,8	6,37254
30:45,9	6,36806
30:45,9	6,36742
30:45,9	6,36318
30:45,9	6,35475
30:45,9	6,35597
30:45,9	6,36225
30:45,9	6,36021
30:45,9	6,36068
30:45,9	6,36911
30:45,9	6,36911
30:45,9	6,36225
30:45,9	6,37207
30:45,9	6,37323
30:45,9	6,36661
30:46,0	6,37341
30:46,0	6,37765
30:46,0	6,37178
30:46,0	6,37027
30:46,0	6,37108
30:46,0	6,36509
30:46,0	6,3605
30:46,0	6,36771
30:46,0	6,35998
30:46,0	6,35998
30:46,0	6,36742
30:46,0	6,37288
30:46,0	6,36771
30:46,0	6,36684
30:46,0	6,37038
30:46,1	6,36149
30:46,1	6,35585
30:46,1	6,35824
30:46,1	6,36097
30:46,1	6,35731
30:46,1	6,36242
30:46,1	6,36428
30:46,1	6,36114
30:46,1	6,35981
30:46,1	6,36405
30:46,1	6,36515
30:46,1	6,36242
30:46,1	6,36858
30:46,1	6,3662
30:46,2	6,35986
30:46,2	6,3644
30:46,2	6,36637
30:46,2	6,36021
30:46,2	6,36184
30:46,2	6,36469
30:46,2	6,35748
30:46,2	6,35998
30:46,2	6,36341
30:46,2	6,36201
30:46,2	6,35957
30:46,2	6,36812
30:46,2	6,36527
30:46,2	6,35934
30:46,2	6,36178
30:46,3	6,35707
30:46,3	6,35016
30:46,3	6,35236
30:46,3	6,3601
30:46,3	6,35812
30:46,3	6,36568
30:46,3	6,37515
30:46,3	6,3737
30:46,3	6,36759
30:46,3	6,37277
30:46,3	6,37364
30:46,3	6,36504
30:46,3	6,37149
30:46,3	6,37224
30:46,4	6,36539
30:46,4	6,36713
30:46,4	6,37283
30:46,4	6,36172
30:46,4	6,36364
30:46,4	6,36265
30:46,4	6,36056
30:46,4	6,35539
30:46,4	6,3698
30:46,4	6,35864
30:46,4	6,35922
30:46,4	6,35922
30:46,4	6,3569
30:46,4	6,34818
30:46,5	6,35917
30:46,5	6,36079
30:46,5	6,36254
30:46,5	6,35568
30:46,5	6,36707
30:46,5	6,35992
30:46,5	6,35603
30:46,5	6,35899
30:46,5	6,37166
30:46,5	6,36661
30:46,5	6,3687
30:46,5	6,37759
30:46,5	6,36916
30:46,5	6,36382
30:46,5	6,36509
30:46,6	6,36097
30:46,6	6,35574
30:46,6	6,36056
30:46,6	6,36149
30:46,6	6,35457
30:46,6	6,3626
30:46,6	6,36521
30:46,6	6,35016
30:46,6	6,34684
30:46,6	6,35236
30:46,6	6,34969
30:46,6	6,34545
30:46,6	6,36172
30:46,6	6,36103
30:46,7	6,35585
30:46,7	6,35597
30:46,7	6,36114
30:46,7	6,35417
30:46,7	6,3576
30:46,7	6,35992
30:46,7	6,35893
30:46,7	6,35736
30:46,7	6,36428
30:46,7	6,35957
30:46,7	6,35725
30:46,7	6,36428
30:46,7	6,36515
30:46,7	6,35893
30:46,7	6,36242
30:46,8	6,36219
30:46,8	6,35597
30:46,8	6,35353
30:46,8	6,35608
30:46,8	6,35353
30:46,8	6,35748
30:46,8	6,36242
30:46,8	6,35824
30:46,8	6,35486
30:46,8	6,3637
30:46,8	6,36103
30:46,8	6,35661
30:46,8	6,36062
30:46,8	6,36416
30:46,8	6,3569
30:46,9	6,36044
30:46,9	6,35545
30:46,9	6,3569
30:46,9	6,36149
30:46,9	6,36103
30:46,9	6,36126
30:46,9	6,3594
30:46,9	6,3626
30:46,9	6,36672
30:46,9	6,36434
30:46,9	6,36742
30:46,9	6,37155
30:46,9	6,36312
30:46,9	6,35376
30:47,0	6,35678
30:47,0	6,35021
30:47,0	6,33376
30:47,0	6,34068
30:47,0	6,35428
